Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Shrooms,Nicotine,VSA,use_Alcohol,use_Amphet,use_Amyl,use_Benzos,use_Caff,use_Cannabis,use_Choc,use_Coke,use_Crack,use_Ecstasy,use_Heroin,use_Ketamine,use_Legalh,use_LSD,use_Meth,use_Shrooms,use_Nicotine,use_VSA,hard_usage,soft_usage,drug_usage
18-24,Male,"Some college or university, no certificate or degree",51.0,31.0,45.0,37.0,37.0,-0.71126,-0.21575,6,4,0,6,6,6,6,0,0,4,0,0,4,3,3,3,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
25-34,Female,University degree,21.0,55.0,60.0,50.0,40.0,0.52975,1.92173,6,6,0,3,6,6,6,3,0,3,0,0,0,4,5,5,6,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",46.0,37.0,46.0,31.0,34.0,0.88113,0.7654,4,5,0,3,4,6,5,0,0,3,0,0,3,3,0,3,3,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1
25-34,Male,University degree,26.0,48.0,49.0,46.0,47.0,0.19268,-0.21575,5,2,2,0,6,2,6,2,0,2,0,2,2,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,"Some college or university, no certificate or degree",32.0,21.0,37.0,38.0,40.0,0.19268,0.7654,2,5,0,3,6,2,4,2,0,0,3,2,2,2,6,2,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1
18-24,Male,Left school at 16 years ,35.0,26.0,56.0,43.0,39.0,-0.71126,-0.52593,3,2,0,2,6,3,4,3,2,2,0,2,2,2,4,2,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1
25-34,Male,Professional certificate/ diploma,43.0,33.0,38.0,43.0,32.0,0.52975,-0.52593,6,6,2,3,6,3,6,3,0,3,0,4,6,0,0,2,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Male,Left school at 18 years ,26.0,40.0,29.0,46.0,42.0,1.29221,0.07987000000000001,6,2,2,5,4,6,6,3,3,3,0,4,6,2,0,2,6,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1,1
25-34,Male,Professional certificate/ diploma,49.0,30.0,43.0,42.0,24.0,-0.21711999999999998,-0.21575,4,4,2,5,6,5,5,3,0,4,3,0,4,0,2,3,6,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1
55-64,Male,Left school at 17 years,41.0,37.0,42.0,32.0,46.0,-0.21711999999999998,0.07987000000000001,3,1,0,4,6,3,3,2,2,0,0,0,0,1,0,1,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",49.0,33.0,51.0,45.0,36.0,0.52975,1.2247,4,3,0,5,6,6,5,2,2,3,2,0,6,5,3,3,5,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",46.0,25.0,41.0,50.0,32.0,0.88113,0.40148,5,5,0,3,6,6,5,3,2,3,0,0,2,3,6,2,6,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",22.0,31.0,52.0,53.0,28.0,-0.21711999999999998,0.40148,5,0,0,0,3,5,6,0,0,0,0,3,3,3,3,4,5,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",40.0,41.0,45.0,43.0,27.0,1.29221,0.7654,6,3,3,6,4,5,5,2,2,3,5,5,6,2,0,2,6,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Female,Professional certificate/ diploma,56.0,45.0,51.0,29.0,28.0,1.8620299999999999,1.92173,4,0,0,6,6,3,0,4,0,2,5,0,0,2,4,2,6,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1
25-34,Male,Masters degree,42.0,35.0,47.0,35.0,40.0,-0.21711999999999998,-0.21575,6,2,3,6,6,6,6,3,0,2,2,2,6,2,3,3,3,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1
35-44,Male,Professional certificate/ diploma,24.0,41.0,56.0,50.0,44.0,1.29221,0.7654,3,3,0,2,3,5,5,0,0,3,0,0,3,3,0,3,6,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Male,Masters degree,40.0,48.0,38.0,37.0,38.0,1.8620299999999999,0.40148,5,5,0,4,6,3,6,3,0,0,0,0,3,0,6,0,6,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
18-24,Male,Left school at 18 years ,49.0,44.0,44.0,34.0,29.0,1.29221,1.2247,3,3,0,4,6,6,5,3,3,3,3,3,3,3,4,3,6,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
25-34,Female,Doctorate degree,35.0,42.0,40.0,43.0,45.0,-1.37983,-0.8463700000000001,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,University degree,39.0,26.0,46.0,47.0,32.0,-0.21711999999999998,-0.8463700000000001,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,"Some college or university, no certificate or degree",41.0,31.0,49.0,16.0,38.0,1.8620299999999999,1.2247,6,3,0,3,6,6,6,3,0,4,2,2,3,2,2,3,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Female,"Some college or university, no certificate or degree",27.0,43.0,47.0,52.0,40.0,-0.21711999999999998,1.2247,6,2,0,5,5,5,5,5,3,4,3,0,3,0,5,3,5,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1
25-34,Female,University degree,51.0,28.0,51.0,36.0,30.0,0.52975,1.2247,4,2,0,3,6,6,4,0,0,2,0,0,0,0,0,0,6,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Male,Professional certificate/ diploma,40.0,31.0,47.0,42.0,46.0,0.52975,0.07987000000000001,4,1,0,6,6,4,0,3,3,0,2,1,3,1,6,4,6,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1
18-24,Female,"Some college or university, no certificate or degree",54.0,26.0,54.0,52.0,33.0,-0.21711999999999998,1.2247,6,3,0,4,6,4,4,0,0,0,0,0,4,0,0,0,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
45-54,Male,University degree,38.0,32.0,41.0,41.0,37.0,0.19268,-0.8463700000000001,1,1,1,3,6,1,6,1,0,1,0,0,0,1,0,1,6,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
18-24,Male,"Some college or university, no certificate or degree",51.0,34.0,41.0,35.0,25.0,-0.21711999999999998,0.07987000000000001,5,4,2,0,6,4,3,3,0,4,0,0,3,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Male,Masters degree,38.0,35.0,48.0,43.0,34.0,-0.71126,-1.18084,5,6,0,4,6,6,5,0,0,0,0,4,5,4,4,4,3,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
25-34,Male,University degree,14.0,37.0,38.0,33.0,48.0,-0.21711999999999998,0.07987000000000001,5,6,5,3,6,2,4,2,0,4,0,0,0,3,0,2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1
35-44,Male,Professional certificate/ diploma,53.0,33.0,47.0,33.0,32.0,0.88113,-0.52593,3,3,1,4,6,3,3,1,1,2,0,2,5,3,3,2,6,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",37.0,41.0,47.0,39.0,37.0,0.52975,1.92173,5,4,2,4,6,6,5,6,3,5,2,3,2,3,3,3,5,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1
45-54,Female,Left school at 18 years ,30.0,44.0,44.0,46.0,48.0,-0.71126,-0.52593,1,6,2,6,5,6,5,2,0,2,2,2,0,2,0,2,6,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Male,"Some college or university, no certificate or degree",48.0,37.0,50.0,50.0,45.0,0.19268,0.40148,4,6,3,6,6,4,4,2,2,2,2,2,4,2,0,2,5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Female,University degree,52.0,27.0,42.0,41.0,32.0,0.88113,-0.8463700000000001,1,3,0,2,6,6,6,1,2,0,1,0,1,0,0,0,6,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
55-64,Female,Masters degree,39.0,35.0,41.0,35.0,40.0,0.52975,1.92173,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
18-24,Male,Left school at 18 years ,41.0,34.0,45.0,42.0,27.0,0.52975,1.2247,4,3,0,3,4,4,4,0,0,0,0,0,3,3,3,0,4,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1
18-24,Female,Masters degree,40.0,41.0,48.0,48.0,38.0,0.19268,0.7654,6,2,2,0,6,6,4,3,0,4,0,5,3,3,0,0,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1
18-24,Male,Doctorate degree,27.0,51.0,56.0,53.0,38.0,-0.21711999999999998,1.2247,6,2,2,4,6,5,6,0,0,4,0,3,3,0,0,5,4,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Female,"Some college or university, no certificate or degree",38.0,39.0,44.0,39.0,45.0,-0.21711999999999998,-0.52593,3,2,0,4,3,2,6,2,0,2,0,0,2,0,0,0,2,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
18-24,Male,"Some college or university, no certificate or degree",42.0,52.0,57.0,46.0,39.0,1.29221,0.7654,4,5,0,0,5,6,5,3,0,6,0,3,6,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
45-54,Male,Professional certificate/ diploma,31.0,40.0,44.0,35.0,48.0,-0.71126,0.40148,3,2,2,3,6,6,5,1,0,0,0,0,3,1,0,1,6,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Female,University degree,42.0,39.0,47.0,43.0,33.0,0.19268,1.2247,6,2,2,3,4,3,5,3,0,3,0,0,2,2,0,3,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1
18-24,Male,Left school at 17 years,44.0,32.0,36.0,37.0,43.0,0.52975,0.7654,5,6,0,0,6,5,4,5,0,4,0,0,3,3,0,3,6,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",36.0,39.0,56.0,44.0,44.0,0.52975,1.92173,5,3,0,3,4,5,4,4,0,2,3,0,3,2,3,2,3,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
25-34,Female,Doctorate degree,34.0,33.0,48.0,49.0,54.0,-0.71126,-0.52593,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,Left school at 17 years,32.0,42.0,46.0,44.0,45.0,0.19268,0.07987000000000001,4,5,4,5,6,2,4,4,0,3,0,0,3,2,0,3,6,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
25-34,Male,"Some college or university, no certificate or degree",44.0,32.0,49.0,39.0,49.0,0.88113,-0.21575,5,0,0,5,4,5,5,0,0,0,0,0,5,0,5,3,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,1
35-44,Male,University degree,32.0,36.0,52.0,48.0,28.0,1.8620299999999999,1.92173,6,0,0,0,6,3,6,3,0,2,0,2,3,0,0,4,3,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
25-34,Male,University degree,41.0,33.0,53.0,41.0,46.0,-0.21711999999999998,0.07987000000000001,5,1,0,0,6,6,6,0,0,4,0,0,2,4,0,4,1,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1
18-24,Male,Left school at 18 years ,44.0,38.0,55.0,38.0,34.0,0.88113,0.7654,6,2,0,0,6,6,5,0,0,0,0,0,4,0,3,3,2,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,1
45-54,Male,Professional certificate/ diploma,40.0,39.0,45.0,30.0,34.0,0.52975,0.40148,5,6,2,3,6,2,6,1,0,0,0,2,0,2,3,2,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1
35-44,Female,University degree,25.0,48.0,55.0,51.0,44.0,-0.71126,-0.21575,6,0,0,0,6,3,6,2,0,2,1,2,0,1,0,2,5,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Male,"Some college or university, no certificate or degree",37.0,36.0,46.0,38.0,43.0,-0.71126,0.40148,3,0,0,5,6,6,5,0,0,0,0,0,0,1,6,2,6,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",33.0,41.0,39.0,47.0,48.0,0.88113,0.40148,5,3,0,3,6,6,5,3,0,3,4,3,2,0,3,2,3,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1
18-24,Female,"Some college or university, no certificate or degree",40.0,41.0,55.0,47.0,46.0,-1.37983,0.07987000000000001,4,0,0,3,6,6,6,0,0,2,0,0,2,2,0,0,3,2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",36.0,34.0,52.0,41.0,49.0,-0.21711999999999998,0.7654,4,5,0,6,6,6,6,6,1,3,3,3,2,3,3,3,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1
25-34,Male,Masters degree,39.0,34.0,46.0,37.0,49.0,1.8620299999999999,1.92173,6,6,0,0,6,4,6,0,0,0,0,0,1,1,0,0,5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",23.0,40.0,40.0,48.0,40.0,-0.21711999999999998,0.7654,3,3,0,0,6,4,5,0,0,4,0,0,4,4,2,3,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",44.0,39.0,46.0,34.0,35.0,-1.37983,0.07987000000000001,5,2,0,6,2,3,5,3,0,3,0,0,5,0,5,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1
25-34,Female,"Some college or university, no certificate or degree",31.0,42.0,47.0,53.0,43.0,1.29221,0.40148,5,0,0,3,6,2,5,1,0,1,0,0,0,1,0,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
25-34,Female,Masters degree,55.0,43.0,57.0,24.0,32.0,1.8620299999999999,1.92173,4,6,0,4,6,4,6,4,0,1,3,1,4,1,4,0,3,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",28.0,38.0,42.0,48.0,40.0,-0.21711999999999998,-1.18084,0,3,0,4,6,6,3,0,0,0,0,0,3,3,6,3,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",34.0,28.0,48.0,39.0,40.0,-0.71126,0.40148,2,0,0,0,3,6,6,0,0,2,0,2,2,2,0,2,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
25-34,Male,"Some college or university, no certificate or degree",52.0,37.0,42.0,40.0,34.0,0.19268,0.40148,5,3,2,3,6,4,6,4,0,0,0,0,0,3,2,3,3,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1
25-34,Female,Professional certificate/ diploma,40.0,37.0,42.0,56.0,36.0,0.52975,0.07987000000000001,6,3,2,3,6,4,6,3,0,3,0,4,4,4,3,4,5,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1
18-24,Male,University degree,31.0,47.0,52.0,41.0,53.0,-0.71126,-0.21575,5,3,0,3,6,6,5,0,0,4,0,4,3,3,0,3,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1
45-54,Male,Left school at 16 years ,34.0,31.0,45.0,49.0,44.0,-0.21711999999999998,0.7654,4,1,0,5,6,5,4,1,0,0,0,0,0,1,6,0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",44.0,38.0,50.0,37.0,35.0,0.88113,0.7654,5,5,0,3,6,5,5,0,0,3,3,0,4,0,4,0,6,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",26.0,44.0,48.0,47.0,36.0,1.8620299999999999,0.40148,6,0,0,2,5,4,6,0,0,3,0,0,5,0,0,3,4,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
25-34,Female,University degree,48.0,38.0,52.0,46.0,42.0,0.19268,0.07987000000000001,5,0,2,0,6,3,6,0,0,0,0,0,2,0,0,0,2,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
55-64,Female,Doctorate degree,32.0,43.0,49.0,40.0,42.0,-0.21711999999999998,0.07987000000000001,6,1,2,2,6,6,6,2,1,2,1,1,5,2,0,3,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
18-24,Male,"Some college or university, no certificate or degree",25.0,49.0,49.0,39.0,42.0,1.29221,0.40148,4,4,0,0,6,6,5,6,0,4,0,0,3,0,0,3,6,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Male,Masters degree,18.0,42.0,51.0,54.0,48.0,-0.71126,-0.52593,5,0,0,0,6,5,5,2,0,3,0,0,2,3,0,0,2,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1
18-24,Female,"Some college or university, no certificate or degree",42.0,44.0,49.0,44.0,22.0,1.8620299999999999,1.2247,3,6,2,0,6,0,6,0,0,0,0,4,4,0,2,0,4,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
18-24,Male,Left school at 18 years ,51.0,29.0,49.0,46.0,33.0,1.8620299999999999,1.2247,6,6,2,5,4,6,4,3,2,3,0,3,0,0,0,3,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",14.0,47.0,53.0,53.0,38.0,0.19268,0.40148,5,3,0,0,4,5,4,0,0,3,0,0,3,3,0,0,5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Male,University degree,39.0,41.0,51.0,36.0,45.0,0.52975,1.2247,5,2,0,5,6,0,6,0,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
18-24,Male,"Some college or university, no certificate or degree",45.0,37.0,46.0,40.0,29.0,0.88113,0.40148,5,3,0,5,6,2,6,0,0,5,0,0,5,2,0,5,5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",41.0,38.0,42.0,38.0,38.0,-0.21711999999999998,0.7654,4,3,0,0,6,6,5,3,0,3,0,0,3,0,0,3,5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
25-34,Male,University degree,27.0,38.0,45.0,30.0,40.0,0.52975,-1.5485799999999998,0,6,0,0,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1
25-34,Male,Left school at 16 years ,32.0,21.0,41.0,43.0,44.0,-1.37983,-0.8463700000000001,5,0,0,3,6,6,3,2,0,2,0,0,0,0,5,3,6,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",55.0,19.0,37.0,45.0,27.0,0.52975,1.2247,3,0,0,0,6,4,5,0,0,0,0,0,6,0,0,3,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
